YEAR,LocationAbbr,LocationDesc,TopicDesc,MeasureDesc,Data_Value,Sample_Size,Gender,Race,Age,Education
2013,WV,West Virginia,Cigarette Use (Adults),Current Smoking,33.5,302,Overall,All Races,18 to 24 Years,All Grades
2013,WV,West Virginia,Cigarette Use (Adults),Current Smoking,35.4,"1,368",Overall,All Races,25 to 44 Years,All Grades
2013,WV,West Virginia,Cigarette Use (Adults),Current Smoking,28.2,"2,410",Overall,All Races,45 to 64 Years,All Grades
2013,WV,West Virginia,Cigarette Use (Adults),Current Smoking,11.2,"1,761",Overall,All Races,65 Years and Older,All Grades
2013,WV,West Virginia,Cigarette Use (Adults),Current Smoking,38.4,728,Overall,All Races,Age 20 and Older,< 12th Grade
2013,WV,West Virginia,Cigarette Use (Adults),Current Smoking,30.2,"2,217",Overall,All Races,Age 20 and Older,12th Grade
2013,WV,West Virginia,Cigarette Use (Adults),Current Smoking,20.7,"2,807",Overall,All Races,Age 20 and Older,> 12th Grade
2013,WV,West Virginia,Cigarette Use (Adults),Current Smoking,37.5,709,Overall,All Races,Age 25 and Older,< 12th Grade
2013,WV,West Virginia,Cigarette Use (Adults),Current Smoking,28.2,"2,135",Overall,All Races,Age 25 and Older,12th Grade
2013,WV,West Virginia,Cigarette Use (Adults),Current Smoking,20.4,"2,684",Overall,All Races,Age 25 and Older,> 12th Grade
2013,WV,West Virginia,Cigarette Use (Adults),Current Smoking,34.6,956,Female,All Races,18 to 44 Years,All Grades
2013,WI,Wisconsin,Cigarette Use (Adults),Current Smoking,18.7,"6,249",Overall,All Races,All Ages,All Grades
2013,WI,Wisconsin,Cigarette Use (Adults),Current Smoking,20.1,"2,722",Male,All Races,All Ages,All Grades
2013,WI,Wisconsin,Cigarette Use (Adults),Current Smoking,17.3,"3,527",Female,All Races,All Ages,All Grades
2013,WI,Wisconsin,Cigarette Use (Adults),Current Smoking,30.8,364,Overall,African American,All Ages,All Grades
2013,WI,Wisconsin,Cigarette Use (Adults),Current Smoking,30.7,194,Overall,American Indian/Alaska Native,All Ages,All Grades
2013,WI,Wisconsin,Cigarette Use (Adults),Current Smoking,,,Overall,Asian/Pacific Islander,All Ages,All Grades
2013,WI,Wisconsin,Cigarette Use (Adults),Current Smoking,18.2,118,Overall,Hispanic,All Ages,All Grades
2013,WI,Wisconsin,Cigarette Use (Adults),Current Smoking,17.7,"5,337",Overall,White,All Ages,All Grades
2013,WI,Wisconsin,Cigarette Use (Adults),Current Smoking,15.9,389,Overall,All Races,18 to 24 Years,All Grades
2013,WI,Wisconsin,Cigarette Use (Adults),Current Smoking,25.2,"1,320",Overall,All Races,25 to 44 Years,All Grades
2013,WI,Wisconsin,Cigarette Use (Adults),Current Smoking,20.6,"2,622",Overall,All Races,45 to 64 Years,All Grades
2013,WI,Wisconsin,Cigarette Use (Adults),Current Smoking,6.4,"1,918",Overall,All Races,65 Years and Older,All Grades
2013,WI,Wisconsin,Cigarette Use (Adults),Current Smoking,38.5,357,Overall,All Races,Age 20 and Older,< 12th Grade
2013,WI,Wisconsin,Cigarette Use (Adults),Current Smoking,23.5,"2,060",Overall,All Races,Age 20 and Older,12th Grade
2013,WI,Wisconsin,Cigarette Use (Adults),Current Smoking,13.3,"3,722",Overall,All Races,Age 20 and Older,> 12th Grade
2013,WI,Wisconsin,Cigarette Use (Adults),Current Smoking,36.8,349,Overall,All Races,Age 25 and Older,< 12th Grade
2013,WI,Wisconsin,Cigarette Use (Adults),Current Smoking,23.3,"1,986",Overall,All Races,Age 25 and Older,12th Grade
2013,WI,Wisconsin,Cigarette Use (Adults),Current Smoking,13.8,"3,516",Overall,All Races,Age 25 and Older,> 12th Grade
2013,WI,Wisconsin,Cigarette Use (Adults),Current Smoking,21.9,898,Female,All Races,18 to 44 Years,All Grades
2013,WY,Wyoming,Cigarette Use (Adults),Current Smoking,20.6,"6,315",Overall,All Races,All Ages,All Grades
2013,WY,Wyoming,Cigarette Use (Adults),Current Smoking,22.1,"2,551",Male,All Races,All Ages,All Grades
2013,WY,Wyoming,Cigarette Use (Adults),Current Smoking,19.2,"3,764",Female,All Races,All Ages,All Grades
2013,WY,Wyoming,Cigarette Use (Adults),Current Smoking,,,Overall,African American,All Ages,All Grades
2013,WY,Wyoming,Cigarette Use (Adults),Current Smoking,33.8,71,Overall,American Indian/Alaska Native,All Ages,All Grades
2013,WY,Wyoming,Cigarette Use (Adults),Current Smoking,,,Overall,Asian/Pacific Islander,All Ages,All Grades
2013,WY,Wyoming,Cigarette Use (Adults),Current Smoking,25.4,256,Overall,Hispanic,All Ages,All Grades
2013,WY,Wyoming,Cigarette Use (Adults),Current Smoking,19.5,"5,702",Overall,White,All Ages,All Grades
2013,WY,Wyoming,Cigarette Use (Adults),Current Smoking,26.8,196,Overall,All Races,18 to 24 Years,All Grades
2013,WY,Wyoming,Cigarette Use (Adults),Current Smoking,24,"1,127",Overall,All Races,25 to 44 Years,All Grades
2013,WY,Wyoming,Cigarette Use (Adults),Current Smoking,21,"2,551",Overall,All Races,45 to 64 Years,All Grades
2013,WY,Wyoming,Cigarette Use (Adults),Current Smoking,9.5,"2,441",Overall,All Races,65 Years and Older,All Grades
2013,WY,Wyoming,Cigarette Use (Adults),Current Smoking,36.1,318,Overall,All Races,Age 20 and Older,< 12th Grade
2013,WY,Wyoming,Cigarette Use (Adults),Current Smoking,28.5,"1,904",Overall,All Races,Age 20 and Older,12th Grade
2013,WY,Wyoming,Cigarette Use (Adults),Current Smoking,14,"4,033",Overall,All Races,Age 20 and Older,> 12th Grade
2013,WY,Wyoming,Cigarette Use (Adults),Current Smoking,35,309,Overall,All Races,Age 25 and Older,< 12th Grade
2013,WY,Wyoming,Cigarette Use (Adults),Current Smoking,27.6,"1,843",Overall,All Races,Age 25 and Older,12th Grade
2013,WY,Wyoming,Cigarette Use (Adults),Current Smoking,14.1,"3,949",Overall,All Races,Age 25 and Older,> 12th Grade
2013,WY,Wyoming,Cigarette Use (Adults),Current Smoking,22.6,740,Female,All Races,18 to 44 Years,All Grades
2012,AL,Alabama,Cigarette Use (Adults),Current Smoking,23.8,"8,913",Overall,All Races,All Ages,All Grades
2012,AL,Alabama,Cigarette Use (Adults),Current Smoking,26.4,"3,026",Male,All Races,All Ages,All Grades
2012,AL,Alabama,Cigarette Use (Adults),Current Smoking,21.4,"5,887",Female,All Races,All Ages,All Grades
2012,AL,Alabama,Cigarette Use (Adults),Current Smoking,22,"2,252",Overall,African American,All Ages,All Grades
2012,AL,Alabama,Cigarette Use (Adults),Current Smoking,36.6,82,Overall,American Indian/Alaska Native,All Ages,All Grades
2012,AL,Alabama,Cigarette Use (Adults),Current Smoking,,,Overall,Asian/Pacific Islander,All Ages,All Grades
2012,AL,Alabama,Cigarette Use (Adults),Current Smoking,18.1,136,Overall,Hispanic,All Ages,All Grades
2012,AL,Alabama,Cigarette Use (Adults),Current Smoking,24.2,"6,179",Overall,White,All Ages,All Grades
2012,AL,Alabama,Cigarette Use (Adults),Current Smoking,27.5,383,Overall,All Races,18 to 24 Years,All Grades
2012,AL,Alabama,Cigarette Use (Adults),Current Smoking,28.9,"1,748",Overall,All Races,25 to 44 Years,All Grades
2012,AL,Alabama,Cigarette Use (Adults),Current Smoking,25.4,"3,595",Overall,All Races,45 to 64 Years,All Grades
2012,AL,Alabama,Cigarette Use (Adults),Current Smoking,9.7,"3,111",Overall,All Races,65 Years and Older,All Grades
2012,AL,Alabama,Cigarette Use (Adults),Current Smoking,38.5,"1,219",Overall,All Races,Age 20 and Older,< 12th Grade
2012,AL,Alabama,Cigarette Use (Adults),Current Smoking,26.5,"2,792",Overall,All Races,Age 20 and Older,12th Grade
2012,AL,Alabama,Cigarette Use (Adults),Current Smoking,17.3,"4,735",Overall,All Races,Age 20 and Older,> 12th Grade
2012,AL,Alabama,Cigarette Use (Adults),Current Smoking,36.5,"1,193",Overall,All Races,Age 25 and Older,< 12th Grade
2012,AL,Alabama,Cigarette Use (Adults),Current Smoking,26,"2,701",Overall,All Races,Age 25 and Older,12th Grade
2012,AL,Alabama,Cigarette Use (Adults),Current Smoking,16.6,"4,550",Overall,All Races,Age 25 and Older,> 12th Grade
2012,AL,Alabama,Cigarette Use (Adults),Current Smoking,27.3,"1,349",Female,All Races,18 to 44 Years,All Grades
2012,AK,Alaska,Cigarette Use (Adults),Current Smoking,20.5,"4,267",Overall,All Races,All Ages,All Grades
2012,AK,Alaska,Cigarette Use (Adults),Current Smoking,22.1,"1,959",Male,All Races,All Ages,All Grades
2012,AK,Alaska,Cigarette Use (Adults),Current Smoking,18.8,"2,308",Female,All Races,All Ages,All Grades
2012,AK,Alaska,Cigarette Use (Adults),Current Smoking,19.6,56,Overall,African American,All Ages,All Grades
2012,AK,Alaska,Cigarette Use (Adults),Current Smoking,38.9,783,Overall,American Indian/Alaska Native,All Ages,All Grades
2012,AK,Alaska,Cigarette Use (Adults),Current Smoking,13,105,Overall,Asian/Pacific Islander,All Ages,All Grades
2012,AK,Alaska,Cigarette Use (Adults),Current Smoking,23.1,129,Overall,Hispanic,All Ages,All Grades
2012,AK,Alaska,Cigarette Use (Adults),Current Smoking,16.9,"2,895",Overall,White,All Ages,All Grades
2012,AK,Alaska,Cigarette Use (Adults),Current Smoking,24,304,Overall,All Races,18 to 24 Years,All Grades
2012,AK,Alaska,Cigarette Use (Adults),Current Smoking,21.2,"1,334",Overall,All Races,25 to 44 Years,All Grades
2012,AK,Alaska,Cigarette Use (Adults),Current Smoking,21.6,"1,818",Overall,All Races,45 to 64 Years,All Grades
2012,AK,Alaska,Cigarette Use (Adults),Current Smoking,11.6,765,Overall,All Races,65 Years and Older,All Grades
2012,AK,Alaska,Cigarette Use (Adults),Current Smoking,40.2,272,Overall,All Races,Age 20 and Older,< 12th Grade
2012,AK,Alaska,Cigarette Use (Adults),Current Smoking,27.2,"1,153",Overall,All Races,Age 20 and Older,12th Grade
2012,AK,Alaska,Cigarette Use (Adults),Current Smoking,14.6,"2,696",Overall,All Races,Age 20 and Older,> 12th Grade
2012,AK,Alaska,Cigarette Use (Adults),Current Smoking,40.8,249,Overall,All Races,Age 25 and Older,< 12th Grade
2012,AK,Alaska,Cigarette Use (Adults),Current Smoking,27.2,"1,059",Overall,All Races,Age 25 and Older,12th Grade
2012,AK,Alaska,Cigarette Use (Adults),Current Smoking,14.4,"2,602",Overall,All Races,Age 25 and Older,> 12th Grade
2012,AK,Alaska,Cigarette Use (Adults),Current Smoking,20.8,898,Female,All Races,18 to 44 Years,All Grades
2012,AZ,Arizona,Cigarette Use (Adults),Current Smoking,17.1,"7,140",Overall,All Races,All Ages,All Grades
2012,AZ,Arizona,Cigarette Use (Adults),Current Smoking,19.6,"2,921",Male,All Races,All Ages,All Grades
2012,AZ,Arizona,Cigarette Use (Adults),Current Smoking,14.7,"4,219",Female,All Races,All Ages,All Grades
2012,AZ,Arizona,Cigarette Use (Adults),Current Smoking,24.1,124,Overall,African American,All Ages,All Grades
2012,AZ,Arizona,Cigarette Use (Adults),Current Smoking,20.4,295,Overall,American Indian/Alaska Native,All Ages,All Grades
2012,AZ,Arizona,Cigarette Use (Adults),Current Smoking,3.7,94,Overall,Asian/Pacific Islander,All Ages,All Grades
2012,AZ,Arizona,Cigarette Use (Adults),Current Smoking,14.3,"1,106",Overall,Hispanic,All Ages,All Grades
2012,AZ,Arizona,Cigarette Use (Adults),Current Smoking,18.2,"5,211",Overall,White,All Ages,All Grades
2012,AZ,Arizona,Cigarette Use (Adults),Current Smoking,18.9,356,Overall,All Races,18 to 24 Years,All Grades
2012,AZ,Arizona,Cigarette Use (Adults),Current Smoking,19.2,"1,330",Overall,All Races,25 to 44 Years,All Grades
2012,AZ,Arizona,Cigarette Use (Adults),Current Smoking,19,"2,541",Overall,All Races,45 to 64 Years,All Grades
2012,AZ,Arizona,Cigarette Use (Adults),Current Smoking,9.5,"2,831",Overall,All Races,65 Years and Older,All Grades
2012,AZ,Arizona,Cigarette Use (Adults),Current Smoking,21,619,Overall,All Races,Age 20 and Older,< 12th Grade
2012,AZ,Arizona,Cigarette Use (Adults),Current Smoking,23.4,"1,754",Overall,All Races,Age 20 and Older,12th Grade
2012,AZ,Arizona,Cigarette Use (Adults),Current Smoking,13.8,"4,560",Overall,All Races,Age 20 and Older,> 12th Grade
2012,AZ,Arizona,Cigarette Use (Adults),Current Smoking,21,599,Overall,All Races,Age 25 and Older,< 12th Grade
2012,AZ,Arizona,Cigarette Use (Adults),Current Smoking,23,"1,680",Overall,All Races,Age 25 and Older,12th Grade
2012,AZ,Arizona,Cigarette Use (Adults),Current Smoking,13.5,"4,404",Overall,All Races,Age 25 and Older,> 12th Grade
2012,AZ,Arizona,Cigarette Use (Adults),Current Smoking,14.7,932,Female,All Races,18 to 44 Years,All Grades
2012,AR,Arkansas,Cigarette Use (Adults),Current Smoking,25,"5,079",Overall,All Races,All Ages,All Grades
2012,AR,Arkansas,Cigarette Use (Adults),Current Smoking,27.5,"1,912",Male,All Races,All Ages,All Grades
2012,AR,Arkansas,Cigarette Use (Adults),Current Smoking,22.8,"3,167",Female,All Races,All Ages,All Grades
2012,AR,Arkansas,Cigarette Use (Adults),Current Smoking,31,756,Overall,African American,All Ages,All Grades
2012,AR,Arkansas,Cigarette Use (Adults),Current Smoking,37.1,66,Overall,American Indian/Alaska Native,All Ages,All Grades
2012,AR,Arkansas,Cigarette Use (Adults),Current Smoking,,,Overall,Asian/Pacific Islander,All Ages,All Grades
2012,AR,Arkansas,Cigarette Use (Adults),Current Smoking,16,156,Overall,Hispanic,All Ages,All Grades
2012,AR,Arkansas,Cigarette Use (Adults),Current Smoking,24.7,"3,875",Overall,White,All Ages,All Grades
2012,AR,Arkansas,Cigarette Use (Adults),Current Smoking,27.3,216,Overall,All Races,18 to 24 Years,All Grades
2012,AR,Arkansas,Cigarette Use (Adults),Current Smoking,30.6,963,Overall,All Races,25 to 44 Years,All Grades
2012,AR,Arkansas,Cigarette Use (Adults),Current Smoking,27.9,"1,942",Overall,All Races,45 to 64 Years,All Grades
2012,AR,Arkansas,Cigarette Use (Adults),Current Smoking,10.2,"1,910",Overall,All Races,65 Years and Older,All Grades
2012,AR,Arkansas,Cigarette Use (Adults),Current Smoking,36.8,666,Overall,All Races,Age 20 and Older,< 12th Grade
2012,AR,Arkansas,Cigarette Use (Adults),Current Smoking,29.3,"1,767",Overall,All Races,Age 20 and Older,12th Grade
2012,AR,Arkansas,Cigarette Use (Adults),Current Smoking,18.7,"2,529",Overall,All Races,Age 20 and Older,> 12th Grade
2012,AR,Arkansas,Cigarette Use (Adults),Current Smoking,36.4,650,Overall,All Races,Age 25 and Older,< 12th Grade
2012,AR,Arkansas,Cigarette Use (Adults),Current Smoking,26.5,"1,704",Overall,All Races,Age 25 and Older,12th Grade
2012,AR,Arkansas,Cigarette Use (Adults),Current Smoking,19.4,"2,450",Overall,All Races,Age 25 and Older,> 12th Grade
2012,AR,Arkansas,Cigarette Use (Adults),Current Smoking,27.4,678,Female,All Races,18 to 44 Years,All Grades
2012,CA,California,Cigarette Use (Adults),Current Smoking,12.6,"14,543",Overall,All Races,All Ages,All Grades
2012,CA,California,Cigarette Use (Adults),Current Smoking,15.2,"6,175",Male,All Races,All Ages,All Grades
2012,CA,California,Cigarette Use (Adults),Current Smoking,10.1,"8,368",Female,All Races,All Ages,All Grades
2012,CA,California,Cigarette Use (Adults),Current Smoking,15.5,661,Overall,African American,All Ages,All Grades
2012,CA,California,Cigarette Use (Adults),Current Smoking,27.9,115,Overall,American Indian/Alaska Native,All Ages,All Grades
2012,CA,California,Cigarette Use (Adults),Current Smoking,7.4,940,Overall,Asian/Pacific Islander,All Ages,All Grades
2012,CA,California,Cigarette Use (Adults),Current Smoking,11.7,"3,635",Overall,Hispanic,All Ages,All Grades
2012,CA,California,Cigarette Use (Adults),Current Smoking,14.1,"8,721",Overall,White,All Ages,All Grades
2012,CA,California,Cigarette Use (Adults),Current Smoking,11.9,911,Overall,All Races,18 to 24 Years,All Grades
2012,CA,California,Cigarette Use (Adults),Current Smoking,15.1,"4,000",Overall,All Races,25 to 44 Years,All Grades
2012,CA,California,Cigarette Use (Adults),Current Smoking,13.4,"5,304",Overall,All Races,45 to 64 Years,All Grades
2012,CA,California,Cigarette Use (Adults),Current Smoking,5.9,"4,322",Overall,All Races,65 Years and Older,All Grades
2012,CA,California,Cigarette Use (Adults),Current Smoking,16.7,"1,728",Overall,All Races,Age 20 and Older,< 12th Grade
2012,CA,California,Cigarette Use (Adults),Current Smoking,18.1,"2,580",Overall,All Races,Age 20 and Older,12th Grade
2012,CA,California,Cigarette Use (Adults),Current Smoking,9.8,"9,773",Overall,All Races,Age 20 and Older,> 12th Grade
2012,CA,California,Cigarette Use (Adults),Current Smoking,15.7,"1,666",Overall,All Races,Age 25 and Older,< 12th Grade
2012,CA,California,Cigarette Use (Adults),Current Smoking,18.7,"2,373",Overall,All Races,Age 25 and Older,12th Grade
2012,CA,California,Cigarette Use (Adults),Current Smoking,9.8,"9,374",Overall,All Races,Age 25 and Older,> 12th Grade
2012,CA,California,Cigarette Use (Adults),Current Smoking,11,"2,674",Female,All Races,18 to 44 Years,All Grades
2012,CO,Colorado,Cigarette Use (Adults),Current Smoking,17.7,"11,657",Overall,All Races,All Ages,All Grades
2012,CO,Colorado,Cigarette Use (Adults),Current Smoking,19.2,"5,055",Male,All Races,All Ages,All Grades
2012,CO,Colorado,Cigarette Use (Adults),Current Smoking,16.3,"6,602",Female,All Races,All Ages,All Grades
2012,CO,Colorado,Cigarette Use (Adults),Current Smoking,22,218,Overall,African American,All Ages,All Grades
2012,CO,Colorado,Cigarette Use (Adults),Current Smoking,34.5,67,Overall,American Indian/Alaska Native,All Ages,All Grades
2012,CO,Colorado,Cigarette Use (Adults),Current Smoking,14.7,144,Overall,Asian/Pacific Islander,All Ages,All Grades
2012,CO,Colorado,Cigarette Use (Adults),Current Smoking,19.6,"1,406",Overall,Hispanic,All Ages,All Grades
2012,CO,Colorado,Cigarette Use (Adults),Current Smoking,16.8,"9,382",Overall,White,All Ages,All Grades
2012,CO,Colorado,Cigarette Use (Adults),Current Smoking,16.8,580,Overall,All Races,18 to 24 Years,All Grades
2012,CO,Colorado,Cigarette Use (Adults),Current Smoking,21.4,"2,760",Overall,All Races,25 to 44 Years,All Grades
2012,CO,Colorado,Cigarette Use (Adults),Current Smoking,18.3,"4,847",Overall,All Races,45 to 64 Years,All Grades
2012,CO,Colorado,Cigarette Use (Adults),Current Smoking,9.1,"3,377",Overall,All Races,65 Years and Older,All Grades
2012,CO,Colorado,Cigarette Use (Adults),Current Smoking,34.8,681,Overall,All Races,Age 20 and Older,< 12th Grade
2012,CO,Colorado,Cigarette Use (Adults),Current Smoking,25.9,"2,684",Overall,All Races,Age 20 and Older,12th Grade
2012,CO,Colorado,Cigarette Use (Adults),Current Smoking,13,"8,020",Overall,All Races,Age 20 and Older,> 12th Grade
2012,CO,Colorado,Cigarette Use (Adults),Current Smoking,33.5,652,Overall,All Races,Age 25 and Older,< 12th Grade
2012,CO,Colorado,Cigarette Use (Adults),Current Smoking,26.2,"2,575",Overall,All Races,Age 25 and Older,12th Grade
2012,CO,Colorado,Cigarette Use (Adults),Current Smoking,12.8,"7,744",Overall,All Races,Age 25 and Older,> 12th Grade
2012,CO,Colorado,Cigarette Use (Adults),Current Smoking,18,"1,782",Female,All Races,18 to 44 Years,All Grades
2012,FL,Florida,Cigarette Use (Adults),Current Smoking,19.6,"5,398",Overall,White,All Ages,All Grades
2012,CT,Connecticut,Cigarette Use (Adults),Current Smoking,16,"8,609",Overall,All Races,All Ages,All Grades
2012,CT,Connecticut,Cigarette Use (Adults),Current Smoking,18.5,"3,570",Male,All Races,All Ages,All Grades
